Timestamp,Email address,Reg. No.,Age Group,Gender,Instagram,WhatsApp,YouTube,Snapchat,Phone Type,Average screen time per day,Time spent on most used apps (hrs),Do you feel you use your phone too much?,What do you mainly use your phone for?,Do notifications distract you?
2025-01-01 16:30:00,student199@example.com,REG202500199,18-20,Female,Yes,Yes,Yes,No,Android,4-6 hrs,4,Yes,Communication,Yes
2025-01-01 16:35:00,student200@example.com,REG202500200,24-26,Female,No,Yes,No,Yes,Android,8+ hrs,7,Yes,Communication,Yes
2025-01-01 16:40:00,student201@example.com,REG202500201,27-30,Female,No,Yes,Yes,Yes,iPhone,2-4 hrs,2,Yes,Entertainment,No
2025-01-01 16:45:00,student202@example.com,REG202500202,21-23,Female,Yes,No,No,No,iPhone,8+ hrs,2,No,Entertainment,No
2025-01-01 16:50:00,student203@example.com,REG202500203,21-23,Female,Yes,Yes,No,Yes,Android,6-8 hrs,2,Yes,Entertainment,Yes
2025-01-01 16:55:00,student204@example.com,REG202500204,27-30,Female,Yes,No,No,Yes,iPhone,4-6 hrs,3,No,Entertainment,Yes
2025-01-01 17:00:00,student205@example.com,REG202500205,21-23,Female,No,Yes,No,Yes,iPhone,4-6 hrs,4,No,Communication,No
2025-01-01 17:05:00,student206@example.com,REG202500206,27-30,Female,No,No,No,Yes,Android,2-4 hrs,4,No,Social Media,No
2025-01-01 17:10:00,student207@example.com,REG202500207,21-23,Female,Yes,No,No,Yes,Android,6-8 hrs,6,Yes,Gaming,Yes
2025-01-01 17:15:00,student208@example.com,REG202500208,27-30,Male,Yes,No,Yes,No,iPhone,6-8 hrs,2,No,Social Media,Yes
2025-01-01 17:20:00,student209@example.com,REG202500209,21-23,Female,No,Yes,Yes,Yes,Android,2-4 hrs,6,No,Communication,Yes
2025-01-01 17:25:00,student210@example.com,REG202500210,24-26,Female,No,No,Yes,Yes,iPhone,2-4 hrs,5,Yes,Education,Yes
2025-01-01 17:30:00,student211@example.com,REG202500211,21-23,Female,Yes,No,No,Yes,iPhone,8+ hrs,7,No,Social Media,Yes
2025-01-01 17:35:00,student212@example.com,REG202500212,27-30,Female,No,No,No,No,Android,2-4 hrs,8,No,Social Media,No
2025-01-01 17:40:00,student213@example.com,REG202500213,21-23,Female,Yes,No,No,No,iPhone,6-8 hrs,3,No,Entertainment,Yes
2025-01-01 17:45:00,student214@example.com,REG202500214,18-20,Male,No,Yes,Yes,Yes,iPhone,8+ hrs,1,No,Education,Yes
2025-01-01 17:50:00,student215@example.com,REG202500215,24-26,Male,No,Yes,No,No,Android,6-8 hrs,3,Yes,Gaming,No
2025-01-01 17:55:00,student216@example.com,REG202500216,21-23,Female,Yes,Yes,Yes,Yes,iPhone,2-4 hrs,3,Yes,Communication,No
2025-01-01 18:00:00,student217@example.com,REG202500217,18-20,Male,No,Yes,No,Yes,iPhone,2-4 hrs,4,No,Social Media,Yes
2025-01-01 18:05:00,student218@example.com,REG202500218,18-20,Female,No,No,Yes,No,Android,4-6 hrs,2,Yes,Communication,Yes
2025-01-01 18:10:00,student219@example.com,REG202500219,27-30,Female,Yes,Yes,No,No,Android,2-4 hrs,2,Yes,Social Media,No
2025-01-01 18:15:00,student220@example.com,REG202500220,24-26,Female,No,Yes,Yes,No,Android,4-6 hrs,5,Yes,Entertainment,Yes
2025-01-01 18:20:00,student221@example.com,REG202500221,21-23,Female,No,Yes,Yes,No,iPhone,2-4 hrs,4,No,Communication,Yes
2025-01-01 18:25:00,student222@example.com,REG202500222,18-20,Female,No,Yes,No,No,iPhone,4-6 hrs,8,Yes,Social Media,Yes
2025-01-01 18:30:00,student223@example.com,REG202500223,18-20,Female,Yes,Yes,Yes,No,iPhone,8+ hrs,7,No,Social Media,Yes
2025-01-01 18:35:00,student224@example.com,REG202500224,24-26,Male,No,Yes,Yes,Yes,iPhone,8+ hrs,2,No,Gaming,Yes
2025-01-01 18:40:00,student225@example.com,REG202500225,18-20,Male,Yes,No,Yes,No,Android,6-8 hrs,3,Yes,Social Media,Yes
2025-01-01 18:45:00,student226@example.com,REG202500226,18-20,Male,No,No,No,Yes,iPhone,4-6 hrs,5,Yes,Social Media,No
2025-01-01 18:50:00,student227@example.com,REG202500227,27-30,Female,Yes,No,Yes,No,iPhone,6-8 hrs,1,No,Communication,Yes
2025-01-01 18:55:00,student228@example.com,REG202500228,24-26,Male,No,Yes,Yes,Yes,Android,2-4 hrs,1,Yes,Social Media,No
2025-01-01 19:00:00,student229@example.com,REG202500229,24-26,Female,Yes,Yes,Yes,No,Android,6-8 hrs,4,No,Entertainment,No
2025-01-01 19:05:00,student230@example.com,REG202500230,18-20,Female,Yes,Yes,Yes,Yes,Android,8+ hrs,2,No,Entertainment,No
2025-01-01 19:10:00,student231@example.com,REG202500231,24-26,Male,No,Yes,No,Yes,iPhone,6-8 hrs,4,No,Entertainment,No
2025-01-01 19:15:00,student232@example.com,REG202500232,21-23,Male,Yes,Yes,No,Yes,Android,6-8 hrs,1,No,Social Media,No
2025-01-01 19:20:00,student233@example.com,REG202500233,24-26,Male,Yes,Yes,No,No,Android,4-6 hrs,5,Yes,Social Media,Yes
2025-01-01 19:25:00,student234@example.com,REG202500234,27-30,Female,No,Yes,Yes,Yes,iPhone,2-4 hrs,1,No,Education,Yes
2025-01-01 19:30:00,student235@example.com,REG202500235,24-26,Female,No,No,No,No,iPhone,6-8 hrs,4,Yes,Education,Yes
2025-01-01 19:35:00,student236@example.com,REG202500236,18-20,Male,Yes,Yes,No,No,iPhone,8+ hrs,2,No,Education,No
2025-01-01 19:40:00,student237@example.com,REG202500237,24-26,Female,No,Yes,Yes,Yes,iPhone,2-4 hrs,4,No,Education,Yes
2025-01-01 19:45:00,student238@example.com,REG202500238,21-23,Female,No,Yes,No,No,Android,2-4 hrs,7,No,Communication,Yes
2025-01-01 19:50:00,student239@example.com,REG202500239,18-20,Female,Yes,Yes,Yes,Yes,Android,4-6 hrs,3,Yes,Gaming,No
2025-01-01 19:55:00,student240@example.com,REG202500240,18-20,Female,Yes,Yes,Yes,Yes,iPhone,4-6 hrs,2,No,Social Media,Yes
2025-01-01 20:00:00,student241@example.com,REG202500241,27-30,Male,Yes,No,No,No,Android,8+ hrs,7,Yes,Entertainment,Yes
2025-01-01 20:05:00,student242@example.com,REG202500242,21-23,Female,No,No,Yes,Yes,Android,6-8 hrs,8,No,Communication,No
2025-01-01 20:10:00,student243@example.com,REG202500243,18-20,Male,No,No,Yes,No,Android,4-6 hrs,1,No,Entertainment,No
2025-01-01 20:15:00,student244@example.com,REG202500244,27-30,Female,No,No,No,Yes,Android,6-8 hrs,4,Yes,Entertainment,Yes
2025-01-01 20:20:00,student245@example.com,REG202500245,27-30,Female,Yes,Yes,Yes,Yes,Android,6-8 hrs,1,Yes,Communication,No
2025-01-01 20:25:00,student246@example.com,REG202500246,24-26,Male,Yes,Yes,No,No,Android,6-8 hrs,3,Yes,Gaming,No
2025-01-01 20:30:00,student247@example.com,REG202500247,21-23,Female,Yes,Yes,Yes,Yes,Android,2-4 hrs,8,Yes,Entertainment,Yes
2025-01-01 20:35:00,student248@example.com,REG202500248,21-23,Female,Yes,No,Yes,Yes,Android,4-6 hrs,2,No,Social Media,No
2025-01-01 20:40:00,student249@example.com,REG202500249,27-30,Male,No,No,No,Yes,Android,8+ hrs,8,No,Education,No
2025-01-01 20:45:00,student250@example.com,REG202500250,21-23,Male,No,No,No,Yes,Android,2-4 hrs,7,Yes,Education,No
2025-01-01 20:50:00,student251@example.com,REG202500251,21-23,Male,No,Yes,No,Yes,Android,6-8 hrs,6,Yes,Social Media,No
2025-01-01 20:55:00,student252@example.com,REG202500252,27-30,Male,No,Yes,Yes,Yes,iPhone,6-8 hrs,2,Yes,Social Media,No
2025-01-01 21:00:00,student253@example.com,REG202500253,27-30,Female,Yes,No,No,No,iPhone,8+ hrs,2,No,Communication,Yes
2025-01-01 21:05:00,student254@example.com,REG202500254,21-23,Female,Yes,Yes,No,Yes,iPhone,6-8 hrs,2,Yes,Entertainment,Yes
2025-01-01 21:10:00,student255@example.com,REG202500255,27-30,Male,Yes,Yes,No,No,Android,8+ hrs,3,No,Education,Yes
2025-01-01 21:15:00,student256@example.com,REG202500256,18-20,Female,Yes,Yes,No,No,iPhone,6-8 hrs,4,Yes,Social Media,No
2025-01-01 21:20:00,student257@example.com,REG202500257,27-30,Male,Yes,No,Yes,No,Android,6-8 hrs,8,Yes,Social Media,Yes
2025-01-01 21:25:00,student258@example.com,REG202500258,21-23,Male,No,Yes,No,Yes,iPhone,8+ hrs,8,No,Entertainment,Yes
2025-01-01 21:30:00,student259@example.com,REG202500259,27-30,Male,No,No,No,Yes,iPhone,2-4 hrs,5,No,Gaming,No
2025-01-01 21:35:00,student260@example.com,REG202500260,21-23,Female,Yes,Yes,Yes,Yes,iPhone,8+ hrs,4,Yes,Gaming,No
2025-01-01 21:40:00,student261@example.com,REG202500261,27-30,Male,No,No,Yes,No,Android,4-6 hrs,2,No,Education,Yes
2025-01-01 21:45:00,student262@example.com,REG202500262,21-23,Male,Yes,Yes,No,Yes,iPhone,4-6 hrs,3,No,Entertainment,Yes
2025-01-01 21:50:00,student263@example.com,REG202500263,18-20,Female,No,No,No,No,Android,8+ hrs,2,No,Education,Yes
2025-01-01 21:55:00,student264@example.com,REG202500264,18-20,Male,Yes,No,No,No,iPhone,8+ hrs,8,No,Social Media,Yes
2025-01-01 22:00:00,student265@example.com,REG202500265,24-26,Female,Yes,No,Yes,No,iPhone,4-6 hrs,1,No,Entertainment,No
2025-01-01 22:05:00,student266@example.com,REG202500266,18-20,Female,No,No,No,No,Android,4-6 hrs,3,No,Gaming,No
2025-01-01 22:10:00,student267@example.com,REG202500267,24-26,Female,Yes,Yes,No,Yes,iPhone,8+ hrs,6,Yes,Communication,Yes
2025-01-01 22:15:00,student268@example.com,REG202500268,18-20,Female,No,Yes,Yes,Yes,Android,4-6 hrs,1,Yes,Social Media,No
2025-01-01 22:20:00,student269@example.com,REG202500269,18-20,Female,Yes,No,No,No,iPhone,2-4 hrs,1,Yes,Entertainment,No
2025-01-01 22:25:00,student270@example.com,REG202500270,27-30,Male,No,No,No,Yes,iPhone,2-4 hrs,5,Yes,Gaming,Yes
2025-01-01 22:30:00,student271@example.com,REG202500271,21-23,Male,Yes,Yes,Yes,No,iPhone,2-4 hrs,1,No,Education,Yes
2025-01-01 22:35:00,student272@example.com,REG202500272,18-20,Male,No,No,No,No,iPhone,6-8 hrs,8,No,Education,No
2025-01-01 22:40:00,student273@example.com,REG202500273,24-26,Female,Yes,Yes,No,No,iPhone,2-4 hrs,8,Yes,Entertainment,No
2025-01-01 22:45:00,student274@example.com,REG202500274,24-26,Female,No,No,Yes,Yes,Android,2-4 hrs,7,No,Education,Yes
2025-01-01 22:50:00,student275@example.com,REG202500275,27-30,Female,No,No,No,No,Android,4-6 hrs,6,Yes,Communication,No
2025-01-01 22:55:00,student276@example.com,REG202500276,24-26,Female,Yes,Yes,No,Yes,iPhone,4-6 hrs,5,Yes,Entertainment,Yes
2025-01-01 23:00:00,student277@example.com,REG202500277,21-23,Female,Yes,No,No,No,iPhone,6-8 hrs,5,No,Social Media,No
2025-01-01 23:05:00,student278@example.com,REG202500278,18-20,Male,No,Yes,Yes,No,iPhone,8+ hrs,1,Yes,Education,Yes
2025-01-01 23:10:00,student279@example.com,REG202500279,24-26,Female,No,Yes,No,Yes,Android,8+ hrs,6,Yes,Entertainment,Yes
2025-01-01 23:15:00,student280@example.com,REG202500280,18-20,Female,No,Yes,Yes,Yes,iPhone,2-4 hrs,3,No,Gaming,No
2025-01-01 23:20:00,student281@example.com,REG202500281,27-30,Female,No,Yes,Yes,Yes,iPhone,2-4 hrs,6,Yes,Social Media,Yes
2025-01-01 23:25:00,student282@example.com,REG202500282,21-23,Male,No,No,Yes,Yes,iPhone,6-8 hrs,3,Yes,Social Media,No
2025-01-01 23:30:00,student283@example.com,REG202500283,24-26,Female,No,No,Yes,No,iPhone,6-8 hrs,4,Yes,Gaming,Yes
2025-01-01 23:35:00,student284@example.com,REG202500284,21-23,Male,Yes,Yes,Yes,Yes,Android,6-8 hrs,1,No,Entertainment,Yes
2025-01-01 23:40:00,student285@example.com,REG202500285,18-20,Male,Yes,Yes,Yes,No,iPhone,8+ hrs,2,No,Gaming,Yes
2025-01-01 23:45:00,student286@example.com,REG202500286,21-23,Male,No,No,Yes,No,Android,8+ hrs,2,Yes,Entertainment,Yes
2025-01-01 23:50:00,student287@example.com,REG202500287,18-20,Female,Yes,Yes,No,Yes,iPhone,8+ hrs,5,Yes,Social Media,No
2025-01-01 23:55:00,student288@example.com,REG202500288,21-23,Female,No,Yes,Yes,Yes,Android,2-4 hrs,8,Yes,Social Media,Yes
2025-01-02 00:00:00,student289@example.com,REG202500289,18-20,Female,Yes,No,No,No,iPhone,2-4 hrs,2,Yes,Social Media,No
2025-01-02 00:05:00,student290@example.com,REG202500290,24-26,Female,No,Yes,Yes,Yes,Android,4-6 hrs,3,No,Entertainment,No
2025-01-02 00:10:00,student291@example.com,REG202500291,24-26,Male,No,No,Yes,Yes,iPhone,8+ hrs,8,No,Gaming,No
2025-01-02 00:15:00,student292@example.com,REG202500292,27-30,Male,Yes,Yes,Yes,Yes,Android,8+ hrs,8,No,Education,No
2025-01-02 00:20:00,student293@example.com,REG202500293,24-26,Male,Yes,No,No,Yes,iPhone,8+ hrs,1,Yes,Entertainment,No
2025-01-02 00:25:00,student294@example.com,REG202500294,18-20,Male,No,Yes,No,Yes,iPhone,6-8 hrs,7,Yes,Communication,Yes
2025-01-02 00:30:00,student295@example.com,REG202500295,18-20,Male,No,No,Yes,Yes,iPhone,6-8 hrs,4,No,Entertainment,Yes
2025-01-02 00:35:00,student296@example.com,REG202500296,21-23,Female,No,Yes,Yes,No,iPhone,8+ hrs,2,No,Gaming,No
2025-01-02 00:40:00,student297@example.com,REG202500297,18-20,Female,Yes,Yes,No,No,Android,2-4 hrs,2,No,Communication,Yes
2025-01-02 00:45:00,student298@example.com,REG202500298,27-30,Female,No,Yes,Yes,No,iPhone,8+ hrs,6,No,Social Media,Yes
2025-01-02 00:50:00,student299@example.com,REG202500299,21-23,Male,No,No,No,No,Android,2-4 hrs,3,No,Education,No
2025-01-02 00:55:00,student300@example.com,REG202500300,18-20,Female,Yes,Yes,Yes,No,Android,8+ hrs,4,No,Social Media,No
2025-01-02 01:00:00,student301@example.com,REG202500301,18-20,Male,No,No,Yes,No,Android,2-4 hrs,7,No,Communication,Yes
2025-01-02 01:05:00,student302@example.com,REG202500302,21-23,Male,Yes,No,No,No,iPhone,4-6 hrs,5,No,Entertainment,No
2025-01-02 01:10:00,student303@example.com,REG202500303,27-30,Male,Yes,No,No,No,Android,4-6 hrs,4,No,Entertainment,Yes
2025-01-02 01:15:00,student304@example.com,REG202500304,21-23,Female,Yes,No,No,No,iPhone,8+ hrs,1,Yes,Social Media,No
2025-01-02 01:20:00,student305@example.com,REG202500305,21-23,Male,Yes,Yes,No,Yes,iPhone,6-8 hrs,3,Yes,Entertainment,Yes
2025-01-02 01:25:00,student306@example.com,REG202500306,18-20,Female,No,Yes,Yes,No,Android,6-8 hrs,1,No,Gaming,No
2025-01-02 01:30:00,student307@example.com,REG202500307,24-26,Male,Yes,No,Yes,No,Android,6-8 hrs,4,Yes,Entertainment,No
2025-01-02 01:35:00,student308@example.com,REG202500308,21-23,Male,Yes,Yes,Yes,No,Android,8+ hrs,5,No,Education,Yes
2025-01-02 01:40:00,student309@example.com,REG202500309,24-26,Male,No,No,Yes,Yes,Android,6-8 hrs,1,No,Gaming,No
2025-01-02 01:45:00,student310@example.com,REG202500310,18-20,Female,Yes,Yes,Yes,Yes,iPhone,8+ hrs,2,No,Education,Yes
2025-01-02 01:50:00,student311@example.com,REG202500311,24-26,Female,No,No,Yes,No,Android,2-4 hrs,6,No,Education,Yes
2025-01-02 01:55:00,student312@example.com,REG202500312,18-20,Female,No,Yes,No,No,iPhone,2-4 hrs,6,No,Gaming,Yes
2025-01-02 02:00:00,student313@example.com,REG202500313,24-26,Male,No,Yes,Yes,Yes,Android,2-4 hrs,4,Yes,Gaming,Yes
2025-01-02 02:05:00,student314@example.com,REG202500314,21-23,Female,Yes,Yes,Yes,No,iPhone,2-4 hrs,2,Yes,Social Media,Yes
2025-01-02 02:10:00,student315@example.com,REG202500315,24-26,Male,Yes,No,No,No,iPhone,8+ hrs,7,No,Social Media,No
2025-01-02 02:15:00,student316@example.com,REG202500316,18-20,Male,Yes,Yes,Yes,No,Android,6-8 hrs,5,Yes,Entertainment,No
2025-01-02 02:20:00,student317@example.com,REG202500317,27-30,Female,Yes,No,Yes,Yes,Android,8+ hrs,5,Yes,Entertainment,No
2025-01-02 02:25:00,student318@example.com,REG202500318,18-20,Male,Yes,Yes,Yes,No,Android,6-8 hrs,4,No,Education,No
2025-01-02 02:30:00,student319@example.com,REG202500319,21-23,Male,Yes,Yes,No,Yes,Android,4-6 hrs,1,No,Communication,Yes
2025-01-02 02:35:00,student320@example.com,REG202500320,24-26,Male,No,Yes,Yes,No,iPhone,6-8 hrs,3,Yes,Social Media,No
2025-01-02 02:40:00,student321@example.com,REG202500321,18-20,Male,No,No,No,No,iPhone,4-6 hrs,6,No,Gaming,Yes
2025-01-02 02:45:00,student322@example.com,REG202500322,18-20,Female,Yes,Yes,No,No,iPhone,4-6 hrs,6,No,Gaming,No
2025-01-02 02:50:00,student323@example.com,REG202500323,24-26,Female,No,Yes,Yes,Yes,iPhone,4-6 hrs,4,No,Social Media,Yes
2025-01-02 02:55:00,student324@example.com,REG202500324,18-20,Male,No,Yes,Yes,No,iPhone,4-6 hrs,6,No,Education,No
2025-01-02 03:00:00,student325@example.com,REG202500325,21-23,Female,Yes,No,No,Yes,Android,4-6 hrs,3,No,Education,Yes
2025-01-02 03:05:00,student326@example.com,REG202500326,21-23,Female,No,Yes,Yes,No,Android,2-4 hrs,5,No,Education,Yes
2025-01-02 03:10:00,student327@example.com,REG202500327,21-23,Female,No,No,No,Yes,Android,6-8 hrs,2,No,Entertainment,Yes
2025-01-02 03:15:00,student328@example.com,REG202500328,27-30,Female,No,Yes,No,No,Android,8+ hrs,6,No,Gaming,No
2025-01-02 03:20:00,student329@example.com,REG202500329,18-20,Male,No,Yes,Yes,Yes,iPhone,4-6 hrs,3,Yes,Education,No
2025-01-02 03:25:00,student330@example.com,REG202500330,18-20,Male,No,No,Yes,No,iPhone,8+ hrs,4,Yes,Gaming,Yes
2025-01-02 03:30:00,student331@example.com,REG202500331,21-23,Male,Yes,Yes,Yes,Yes,Android,2-4 hrs,3,No,Education,No
2025-01-02 03:35:00,student332@example.com,REG202500332,18-20,Female,Yes,Yes,No,No,iPhone,4-6 hrs,4,No,Communication,Yes
2025-01-02 03:40:00,student333@example.com,REG202500333,21-23,Female,Yes,No,No,Yes,Android,8+ hrs,7,Yes,Social Media,Yes
2025-01-02 03:45:00,student334@example.com,REG202500334,21-23,Female,Yes,Yes,Yes,No,Android,2-4 hrs,2,No,Education,Yes
2025-01-02 03:50:00,student335@example.com,REG202500335,27-30,Female,No,Yes,No,Yes,iPhone,8+ hrs,6,Yes,Gaming,Yes
2025-01-02 03:55:00,student336@example.com,REG202500336,24-26,Female,Yes,Yes,No,No,iPhone,4-6 hrs,1,Yes,Communication,Yes
2025-01-02 04:00:00,student337@example.com,REG202500337,18-20,Female,Yes,No,No,No,Android,4-6 hrs,7,No,Entertainment,No
2025-01-02 04:05:00,student338@example.com,REG202500338,24-26,Female,No,Yes,No,No,Android,6-8 hrs,8,No,Entertainment,No
2025-01-02 04:10:00,student339@example.com,REG202500339,27-30,Male,Yes,Yes,No,Yes,Android,4-6 hrs,7,No,Communication,Yes
2025-01-02 04:15:00,student340@example.com,REG202500340,21-23,Female,Yes,Yes,Yes,No,iPhone,2-4 hrs,2,No,Education,No
2025-01-02 04:20:00,student341@example.com,REG202500341,18-20,Male,No,No,No,Yes,Android,8+ hrs,8,Yes,Education,No
2025-01-02 04:25:00,student342@example.com,REG202500342,21-23,Male,Yes,Yes,Yes,No,Android,2-4 hrs,3,Yes,Entertainment,No
2025-01-02 04:30:00,student343@example.com,REG202500343,24-26,Female,No,Yes,Yes,Yes,Android,6-8 hrs,6,No,Entertainment,Yes
2025-01-02 04:35:00,student344@example.com,REG202500344,21-23,Female,No,Yes,No,Yes,iPhone,2-4 hrs,2,No,Entertainment,Yes
2025-01-02 04:40:00,student345@example.com,REG202500345,24-26,Female,No,No,No,Yes,iPhone,8+ hrs,8,Yes,Gaming,Yes
2025-01-02 04:45:00,student346@example.com,REG202500346,24-26,Male,No,Yes,Yes,No,iPhone,6-8 hrs,1,No,Education,No
2025-01-02 04:50:00,student347@example.com,REG202500347,18-20,Female,No,Yes,Yes,No,iPhone,6-8 hrs,4,No,Education,Yes
2025-01-02 04:55:00,student348@example.com,REG202500348,27-30,Male,Yes,Yes,No,Yes,Android,4-6 hrs,4,No,Education,Yes
2025-01-02 05:00:00,student349@example.com,REG202500349,18-20,Male,No,Yes,Yes,No,iPhone,6-8 hrs,8,No,Gaming,Yes
2025-01-02 05:05:00,student350@example.com,REG202500350,24-26,Female,Yes,Yes,Yes,No,iPhone,2-4 hrs,6,No,Education,No
2025-01-02 05:10:00,student351@example.com,REG202500351,18-20,Female,No,Yes,Yes,Yes,iPhone,2-4 hrs,6,No,Communication,No
2025-01-02 05:15:00,student352@example.com,REG202500352,21-23,Female,Yes,No,No,No,iPhone,4-6 hrs,8,No,Education,No
2025-01-02 05:20:00,student353@example.com,REG202500353,24-26,Female,No,No,No,Yes,Android,4-6 hrs,2,No,Education,No
2025-01-02 05:25:00,student354@example.com,REG202500354,27-30,Male,Yes,Yes,No,Yes,Android,8+ hrs,8,Yes,Communication,No
2025-01-02 05:30:00,student355@example.com,REG202500355,27-30,Female,No,Yes,No,Yes,Android,2-4 hrs,4,No,Gaming,Yes
2025-01-02 05:35:00,student356@example.com,REG202500356,27-30,Female,No,No,No,No,iPhone,2-4 hrs,7,Yes,Entertainment,Yes
2025-01-02 05:40:00,student357@example.com,REG202500357,21-23,Female,No,No,No,No,Android,8+ hrs,5,No,Education,Yes
2025-01-02 05:45:00,student358@example.com,REG202500358,24-26,Female,No,Yes,Yes,Yes,iPhone,4-6 hrs,6,No,Entertainment,No
2025-01-02 05:50:00,student359@example.com,REG202500359,27-30,Female,No,No,No,No,Android,4-6 hrs,1,Yes,Education,No
2025-01-02 05:55:00,student360@example.com,REG202500360,18-20,Male,Yes,No,Yes,Yes,Android,8+ hrs,1,Yes,Gaming,Yes
2025-01-02 06:00:00,student361@example.com,REG202500361,18-20,Female,Yes,Yes,No,No,Android,4-6 hrs,5,No,Education,Yes
2025-01-02 06:05:00,student362@example.com,REG202500362,21-23,Male,Yes,No,No,No,iPhone,6-8 hrs,8,Yes,Communication,Yes
2025-01-02 06:10:00,student363@example.com,REG202500363,27-30,Female,No,No,No,Yes,Android,8+ hrs,5,No,Gaming,No
2025-01-02 06:15:00,student364@example.com,REG202500364,21-23,Female,Yes,Yes,Yes,No,iPhone,8+ hrs,1,No,Gaming,No
2025-01-02 06:20:00,student365@example.com,REG202500365,18-20,Female,No,Yes,Yes,No,Android,8+ hrs,7,No,Education,Yes
2025-01-02 06:25:00,student366@example.com,REG202500366,27-30,Female,Yes,No,Yes,No,Android,6-8 hrs,5,No,Gaming,Yes
2025-01-02 06:30:00,student367@example.com,REG202500367,18-20,Male,Yes,No,Yes,No,iPhone,6-8 hrs,8,Yes,Entertainment,Yes
2025-01-02 06:35:00,student368@example.com,REG202500368,21-23,Male,Yes,Yes,Yes,No,iPhone,4-6 hrs,8,Yes,Education,Yes
2025-01-02 06:40:00,student369@example.com,REG202500369,21-23,Male,No,Yes,No,No,iPhone,8+ hrs,6,No,Social Media,No
2025-01-02 06:45:00,student370@example.com,REG202500370,18-20,Male,Yes,No,No,Yes,iPhone,4-6 hrs,4,No,Gaming,Yes
2025-01-02 06:50:00,student371@example.com,REG202500371,18-20,Male,No,No,Yes,Yes,Android,8+ hrs,2,Yes,Gaming,No
2025-01-02 06:55:00,student372@example.com,REG202500372,24-26,Female,Yes,Yes,Yes,No,iPhone,6-8 hrs,4,No,Social Media,Yes
2025-01-02 07:00:00,student373@example.com,REG202500373,18-20,Male,No,No,Yes,Yes,iPhone,2-4 hrs,7,Yes,Social Media,Yes
2025-01-02 07:05:00,student374@example.com,REG202500374,27-30,Male,No,Yes,Yes,Yes,iPhone,2-4 hrs,6,Yes,Social Media,No
2025-01-02 07:10:00,student375@example.com,REG202500375,21-23,Male,Yes,No,Yes,No,iPhone,8+ hrs,4,Yes,Gaming,No
2025-01-02 07:15:00,student376@example.com,REG202500376,21-23,Female,Yes,No,No,No,iPhone,4-6 hrs,3,No,Entertainment,No
2025-01-02 07:20:00,student377@example.com,REG202500377,24-26,Male,Yes,Yes,No,No,iPhone,6-8 hrs,8,Yes,Communication,No
2025-01-02 07:25:00,student378@example.com,REG202500378,21-23,Male,No,Yes,No,Yes,iPhone,4-6 hrs,8,Yes,Communication,No
2025-01-02 07:30:00,student379@example.com,REG202500379,24-26,Female,No,Yes,Yes,Yes,Android,4-6 hrs,3,Yes,Education,Yes
2025-01-02 07:35:00,student380@example.com,REG202500380,27-30,Male,Yes,Yes,No,No,iPhone,2-4 hrs,6,Yes,Communication,Yes
2025-01-02 07:40:00,student381@example.com,REG202500381,18-20,Male,No,Yes,No,Yes,iPhone,8+ hrs,6,Yes,Communication,No
